path,agarose,bsa,timepoint_hr,capture_time,shot_order,gap_s,v_sticker,v_coating,v_bsa,v_agarose,v_control,v_tally,v_magnet,v_magnet_size,v_conf,v_notes,idx,dropped_dup,agarose_f,bsa_f,coating_f,control_f,magnet_f,tally_f,duplicate_shot,tally_certainty,tally_changed,gap,burst,tally_conflict,low_conf,arm,series
0.6 BACK/BSA/10.5 hrs/PXL_20260827_213446676.jpg,0.6,BSA,10.5,2026-08-27 21:34:46.676,4,22.337,0.6 BSA COOH,COOH,True,0.6,False,1,present,large,high,"tally is a single dense blob, verified via zoomed crop as one row",417,False,0.6,BSA,COOH,False,present,1,False,high,False,22.337,1,False,False,magnet,0.6_BSA_COOH_magnet_r1
0.6 BACK/BSA/10.5 hrs/PXL_20260827_213525211.jpg,0.6,BSA,10.5,2026-08-27 21:35:25.211,5,38.535,0.6 BSA COOH,COOH,True,0.6,False,2,present,large,high,,418,False,0.6,BSA,COOH,False,present,2,False,high,False,38.535,1,False,False,magnet,0.6_BSA_COOH_magnet_r2
0.6 BACK/BSA/10.5 hrs/PXL_20260827_213610316.jpg,0.6,BSA,10.5,2026-08-27 21:36:10.316,6,45.105,0.6 BSA COOH,COOH,True,0.6,False,3,present,large,high,,419,False,0.6,BSA,COOH,False,present,3,False,high,False,45.105,1,False,False,magnet,0.6_BSA_COOH_magnet_r3
0.6 BACK/BSA/10.5 hrs/PXL_20260827_214447427.jpg,0.6,BSA,10.5,2026-08-27 21:44:47.427,7,517.111,0.6 BSA PEG,PEG,True,0.6,True,1,none,,high,,420,False,0.6,BSA,PEG,True,none,1,False,high,False,517.111,2,False,False,control,0.6_BSA_PEG_control_r1
0.6 BACK/BSA/10.5 hrs/PXL_20260827_214505733.jpg,0.6,BSA,10.5,2026-08-27 21:45:05.733,8,18.306,0.6 BSA PEG,PEG,True,0.6,True,2,none,,high,rows tightly spaced; confirmed count 2 via zoomed crop,421,False,0.6,BSA,PEG,True,none,2,False,high,False,18.306,2,False,False,control,0.6_BSA_PEG_control_r2
0.6 BACK/BSA/10.5 hrs/PXL_20260827_214520684.jpg,0.6,BSA,10.5,2026-08-27 21:45:20.684,9,14.951,0.6 BSA PEG,PEG,True,0.6,True,3,none,,high,rows tightly spaced; confirmed count 3 via zoomed crop,422,False,0.6,BSA,PEG,True,none,3,False,high,False,14.951,2,False,False,control,0.6_BSA_PEG_control_r3
0.6 BACK/BSA/10.5 hrs/PXL_20260827_214554803.jpg,0.6,BSA,10.5,2026-08-27 21:45:54.803,10,34.119,0.6 BSA COOH,COOH,True,0.6,True,1,none,,high,,423,False,0.6,BSA,COOH,True,none,1,False,high,False,34.119,2,False,False,control,0.6_BSA_COOH_control_r1
0.6 BACK/BSA/10.5 hrs/PXL_20260827_214608647.jpg,0.6,BSA,10.5,2026-08-27 21:46:08.647,11,13.844,0.6 BSA COOH,COOH,True,0.6,True,2,none,,high,rows tightly spaced; confirmed count 2 via zoomed crop,424,False,0.6,BSA,COOH,True,none,2,False,high,False,13.844,2,False,False,control,0.6_BSA_COOH_control_r2
0.6 BACK/BSA/10.5 hrs/PXL_20260827_214628600.jpg,0.6,BSA,10.5,2026-08-27 21:46:28.600,12,19.953,0.6 BSA COOH,COOH,True,0.6,True,3,none,,high,rows tightly spaced; confirmed count 3 via zoomed crop,425,False,0.6,BSA,COOH,True,none,3,False,high,False,19.953,2,False,False,control,0.6_BSA_COOH_control_r3
0.6 BACK/BSA/12 hrs/PXL_20260827_225518964.jpg,0.6,BSA,12.0,2026-08-27 22:55:18.964,1,,0.6 BSA PEG,PEG,True,0.6,False,1,present,large,high,tally is a single dense blob,426,False,0.6,BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_BSA_PEG_magnet_r1
0.6 BACK/BSA/12 hrs/PXL_20260827_225525811.jpg,0.6,BSA,12.0,2026-08-27 22:55:25.811,2,6.847,0.6 BSA PEG,PEG,True,0.6,False,2,present,large,high,,427,False,0.6,BSA,PEG,False,present,2,False,high,False,6.847,1,False,False,magnet,0.6_BSA_PEG_magnet_r2
0.6 BACK/BSA/12 hrs/PXL_20260827_225543865.jpg,0.6,BSA,12.0,2026-08-27 22:55:43.865,3,18.054,0.6 BSA PEG,PEG,True,0.6,False,3,present,large,high,,428,False,0.6,BSA,PEG,False,present,3,False,high,False,18.054,1,False,False,magnet,0.6_BSA_PEG_magnet_r3
0.6 BACK/BSA/12 hrs/PXL_20260827_225611121.jpg,0.6,BSA,12.0,2026-08-27 22:56:11.121,4,27.256,0.6 BSA COOH,COOH,True,0.6,False,1,present,large,high,tally is a single dense blob,429,False,0.6,BSA,COOH,False,present,1,False,high,False,27.256,1,False,False,magnet,0.6_BSA_COOH_magnet_r1
0.6 BACK/BSA/12 hrs/PXL_20260827_225619144.jpg,0.6,BSA,12.0,2026-08-27 22:56:19.144,5,8.023,0.6 BSA COOH,COOH,True,0.6,False,2,present,large,high,confirmed count 2 via zoomed crop,430,False,0.6,BSA,COOH,False,present,2,False,high,False,8.023,1,False,False,magnet,0.6_BSA_COOH_magnet_r2
0.6 BACK/BSA/12 hrs/PXL_20260827_225636662.jpg,0.6,BSA,12.0,2026-08-27 22:56:36.662,6,17.518,0.6 BSA COOH,COOH,True,0.6,False,3,present,large,high,"confirmed count 3 via zoomed crop (rows tight, initial glance suggested fewer)",431,False,0.6,BSA,COOH,False,present,3,False,high,False,17.518,1,False,False,magnet,0.6_BSA_COOH_magnet_r3
0.6 BACK/BSA/12 hrs/PXL_20260827_230735375.jpg,0.6,BSA,12.0,2026-08-27 23:07:35.375,7,658.713,0.6 BSA PEG,PEG,True,0.6,True,1,none,,high,,432,False,0.6,BSA,PEG,True,none,1,False,high,False,658.713,2,False,False,control,0.6_BSA_PEG_control_r1
0.6 BACK/BSA/12 hrs/PXL_20260827_230748327.jpg,0.6,BSA,12.0,2026-08-27 23:07:48.327,8,12.952,0.6 BSA PEG,PEG,True,0.6,True,2,none,,high,rows tightly spaced; confirmed count 2 via zoomed crop,433,False,0.6,BSA,PEG,True,none,2,False,high,False,12.952,2,False,False,control,0.6_BSA_PEG_control_r2
0.6 BACK/BSA/12 hrs/PXL_20260827_230802688.jpg,0.6,BSA,12.0,2026-08-27 23:08:02.688,9,14.361,0.6 BSA PEG,PEG,True,0.6,True,3,none,,high,rows tightly spaced; confirmed count 3 via zoomed crop,434,False,0.6,BSA,PEG,True,none,3,False,high,False,14.361,2,False,False,control,0.6_BSA_PEG_control_r3
0.6 BACK/BSA/12 hrs/PXL_20260827_230830499.jpg,0.6,BSA,12.0,2026-08-27 23:08:30.499,10,27.811,0.6 BSA COOH,COOH,True,0.6,True,1,none,,high,,435,False,0.6,BSA,COOH,True,none,1,False,high,False,27.811,2,False,False,control,0.6_BSA_COOH_control_r1
0.6 BACK/BSA/12 hrs/PXL_20260827_230843627.jpg,0.6,BSA,12.0,2026-08-27 23:08:43.627,11,13.128,0.6 BSA COOH,COOH,True,0.6,True,2,none,,high,rows tightly spaced; confirmed count 2 via zoomed crop,436,False,0.6,BSA,COOH,True,none,2,False,high,False,13.128,2,False,False,control,0.6_BSA_COOH_control_r2
0.6 BACK/BSA/12 hrs/PXL_20260827_230859853.jpg,0.6,BSA,12.0,2026-08-27 23:08:59.853,12,16.226,0.6 BSA COOH,COOH,True,0.6,True,3,none,,high,rows tightly spaced; confirmed count 3 via zoomed crop,437,False,0.6,BSA,COOH,True,none,3,False,high,False,16.226,2,False,False,control,0.6_BSA_COOH_control_r3
0.6 BACK/BSA/21.5 hrs/PXL_20260828_083506576.jpg,0.6,BSA,21.5,2026-08-28 08:35:06.576,1,,0.6 BSA PEG,PEG,True,0.6,False,1,present,small,high,"different rig: small magnet, cylinder diameter clearly less than block width",438,False,0.6,BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_BSA_PEG_magnet_r1
0.6 BACK/BSA/21.5 hrs/PXL_20260828_083536172.jpg,0.6,BSA,21.5,2026-08-28 08:35:36.172,2,29.596,0.6 BSA PEG,PEG,True,0.6,False,2,present,small,high,tally rows rendered as side-by-side vertical dash groups due to tab orientation,439,False,0.6,BSA,PEG,False,present,2,False,high,False,29.596,1,False,False,magnet,0.6_BSA_PEG_magnet_r2
0.6 BACK/BSA/21.5 hrs/PXL_20260828_083555150.jpg,0.6,BSA,21.5,2026-08-28 08:35:55.150,3,18.978,0.6 BSA PEG,PEG,True,0.6,False,3,present,small,high,tally rows rendered as side-by-side vertical dash groups due to tab orientation,440,False,0.6,BSA,PEG,False,present,3,False,high,False,18.978,1,False,False,magnet,0.6_BSA_PEG_magnet_r3
0.6 BACK/BSA/21.5 hrs/PXL_20260828_083710785.jpg,0.6,BSA,21.5,2026-08-28 08:37:10.785,4,75.635,0.6 BSA COOH,COOH,True,0.6,False,1,present,small,high,,441,False,0.6,BSA,COOH,False,present,1,False,high,False,75.635,1,False,False,magnet,0.6_BSA_COOH_magnet_r1
0.6 BACK/BSA/21.5 hrs/PXL_20260828_083726802.jpg,0.6,BSA,21.5,2026-08-28 08:37:26.802,5,16.017,0.6 BSA COOH,COOH,True,0.6,False,2,present,small,high,mark resembles letter H (two vertical dash groups joined by drip) = 2 rows,442,False,0.6,BSA,COOH,False,present,2,False,high,False,16.017,1,False,False,magnet,0.6_BSA_COOH_magnet_r2
0.6 BACK/BSA/21.5 hrs/PXL_20260828_083750174.jpg,0.6,BSA,21.5,2026-08-28 08:37:50.174,6,23.372,0.6 BSA COOH,COOH,True,0.6,False,3,present,large,high,,443,False,0.6,BSA,COOH,False,present,3,False,high,False,23.372,1,False,False,magnet,0.6_BSA_COOH_magnet_r3
0.6 BACK/BSA/21.5 hrs/PXL_20260828_085508060.jpg,0.6,BSA,21.5,2026-08-28 08:55:08.060,7,1037.886,0.6 BSA PEG,PEG,True,0.6,True,1,none,,high,,444,False,0.6,BSA,PEG,True,none,1,False,high,False,1037.886,2,False,False,control,0.6_BSA_PEG_control_r1
0.6 BACK/BSA/21.5 hrs/PXL_20260828_085521309.jpg,0.6,BSA,21.5,2026-08-28 08:55:21.309,8,13.249,0.6 BSA PEG,PEG,True,0.6,True,2,none,,high,,445,False,0.6,BSA,PEG,True,none,2,False,high,False,13.249,2,False,False,control,0.6_BSA_PEG_control_r2
0.6 BACK/BSA/21.5 hrs/PXL_20260828_085538300.jpg,0.6,BSA,21.5,2026-08-28 08:55:38.300,9,16.991,0.6 BSA PEG,PEG,True,0.6,True,3,none,,high,,446,False,0.6,BSA,PEG,True,none,3,False,high,False,16.991,2,False,False,control,0.6_BSA_PEG_control_r3
0.6 BACK/BSA/21.5 hrs/PXL_20260828_085618734.jpg,0.6,BSA,21.5,2026-08-28 08:56:18.734,10,40.434,0.6 BSA COOH,COOH,True,0.6,True,1,none,,high,,447,False,0.6,BSA,COOH,True,none,1,False,high,False,40.434,2,False,False,control,0.6_BSA_COOH_control_r1
0.6 BACK/BSA/21.5 hrs/PXL_20260828_085632100.jpg,0.6,BSA,21.5,2026-08-28 08:56:32.100,11,13.366,0.6 BSA COOH,COOH,True,0.6,True,2,none,,high,,448,False,0.6,BSA,COOH,True,none,2,False,high,False,13.366,2,False,False,control,0.6_BSA_COOH_control_r2
0.6 BACK/BSA/21.5 hrs/PXL_20260828_085648500.jpg,0.6,BSA,21.5,2026-08-28 08:56:48.500,12,16.4,0.6 BSA COOH,COOH,True,0.6,True,3,none,,high,,449,False,0.6,BSA,COOH,True,none,3,False,high,False,16.4,2,False,False,control,0.6_BSA_COOH_control_r3
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111419374.jpg,0.6,non-BSA,0.0,2026-08-27 11:14:19.374,1,,0.4 PEG,PEG,False,0.4,False,1,none,,high,,450,False,0.6,non-BSA,PEG,False,none,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111433063.jpg,0.6,non-BSA,0.0,2026-08-27 11:14:33.063,2,13.689,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,451,False,0.6,non-BSA,PEG,False,present,1,False,high,False,13.689,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111449187.jpg,0.6,non-BSA,0.0,2026-08-27 11:14:49.187,3,16.124,0.4 PEG,PEG,False,0.4,False,2,none,,high,,452,False,0.6,non-BSA,PEG,False,none,2,False,high,False,16.124,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111507327.jpg,0.6,non-BSA,0.0,2026-08-27 11:15:07.327,4,18.14,0.4 PEG,PEG,False,0.4,False,2,present,large,high,,453,False,0.6,non-BSA,PEG,False,present,2,False,high,False,18.14,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111526950.jpg,0.6,non-BSA,0.0,2026-08-27 11:15:26.950,5,19.623,0.4 PEG,PEG,False,0.4,False,3,none,,high,,454,False,0.6,non-BSA,PEG,False,none,3,False,high,False,19.623,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111541319.jpg,0.6,non-BSA,0.0,2026-08-27 11:15:41.319,6,14.369,0.4 PEG,PEG,False,0.4,False,3,present,large,high,,455,False,0.6,non-BSA,PEG,False,present,3,False,high,False,14.369,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111605929.jpg,0.6,non-BSA,0.0,2026-08-27 11:16:05.929,7,24.61,0.6 COOH,COOH,False,0.6,False,1,none,,high,,456,False,0.6,non-BSA,COOH,False,none,1,False,high,False,24.61,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111623022.jpg,0.6,non-BSA,0.0,2026-08-27 11:16:23.022,8,17.093,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,457,False,0.6,non-BSA,COOH,False,present,1,False,high,False,17.093,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111641350.jpg,0.6,non-BSA,0.0,2026-08-27 11:16:41.350,9,18.328,0.6 COOH,COOH,False,0.6,False,2,none,,high,,458,False,0.6,non-BSA,COOH,False,none,2,False,high,False,18.328,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111654296.jpg,0.6,non-BSA,0.0,2026-08-27 11:16:54.296,10,12.946,0.6 COOH,COOH,False,0.6,False,2,present,large,high,,459,False,0.6,non-BSA,COOH,False,present,2,False,high,False,12.946,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111707877.jpg,0.6,non-BSA,0.0,2026-08-27 11:17:07.877,11,13.581,0.6 COOH,COOH,False,0.6,False,3,none,,high,,460,False,0.6,non-BSA,COOH,False,none,3,False,high,False,13.581,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/0 hrs/PXL_20260827_111719081.jpg,0.6,non-BSA,0.0,2026-08-27 11:17:19.081,12,11.204,0.6 COOH,COOH,False,0.6,False,3,present,large,high,,461,False,0.6,non-BSA,COOH,False,present,3,False,high,False,11.204,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/0 hrs/PXL_20260827_112255829.jpg,0.6,non-BSA,0.0,2026-08-27 11:22:55.829,13,336.748,0.4 PEG,PEG,False,0.4,True,1,none,,high,control mark drawn as messy cursive C,462,False,0.6,non-BSA,PEG,True,none,1,False,high,False,336.748,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/0 hrs/PXL_20260827_112306362.jpg,0.6,non-BSA,0.0,2026-08-27 11:23:06.362,14,10.533,0.4 PEG,PEG,False,0.4,True,2,none,,high,control mark drawn as messy cursive C,463,False,0.6,non-BSA,PEG,True,none,2,False,high,False,10.533,2,False,False,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/0 hrs/PXL_20260827_112317339.jpg,0.6,non-BSA,0.0,2026-08-27 11:23:17.339,15,10.977,0.4 PEG,PEG,False,0.4,True,3,none,,high,control mark drawn as messy cursive C,464,False,0.6,non-BSA,PEG,True,none,3,False,high,False,10.977,2,False,False,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/0 hrs/PXL_20260827_112401783.jpg,0.6,non-BSA,0.0,2026-08-27 11:24:01.783,16,44.444,0.6 COOH,COOH,False,0.6,True,1,none,,high,control mark drawn as messy cursive C,465,False,0.6,non-BSA,COOH,True,none,1,False,high,False,44.444,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/0 hrs/PXL_20260827_112419511.jpg,0.6,non-BSA,0.0,2026-08-27 11:24:19.511,17,17.728,0.6 COOH,COOH,False,0.6,True,2,none,,low,"tally rows drawn very close/compressed in low-res crop, could be 1 or 2; inferred 2 from sequence position between 0342(1) and 0344(3)",466,False,0.6,non-BSA,COOH,True,none,2,False,high,False,17.728,2,False,True,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/0 hrs/PXL_20260827_112431496.jpg,0.6,non-BSA,0.0,2026-08-27 11:24:31.496,18,11.985,0.6 COOH,COOH,False,0.6,True,3,none,,high,control mark drawn as messy cursive C,467,False,0.6,non-BSA,COOH,True,none,3,False,high,False,11.985,2,False,False,control,0.6_non-BSA_COOH_control_r3
0.6 BACK/NON BSA/1 hr/PXL_20260827_121050829.jpg,0.6,non-BSA,1.0,2026-08-27 12:10:50.829,1,,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,468,False,0.6,non-BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/1 hr/PXL_20260827_121115229.jpg,0.6,non-BSA,1.0,2026-08-27 12:11:15.229,2,24.4,0.4 PEG,PEG,False,0.4,False,2,present,large,high,,469,False,0.6,non-BSA,PEG,False,present,2,False,high,False,24.4,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/1 hr/PXL_20260827_121134416.jpg,0.6,non-BSA,1.0,2026-08-27 12:11:34.416,3,19.187,0.4 PEG,PEG,False,0.4,False,3,present,large,low,"top two tally rows drawn very close together, easy to miscount as a single row (2 total); inferred 3 from sequence position after 0345(1) and 0346(2)",470,False,0.6,non-BSA,PEG,False,present,3,False,high,False,19.187,1,False,True,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/1 hr/PXL_20260827_121202233.jpg,0.6,non-BSA,1.0,2026-08-27 12:12:02.233,4,27.817,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,471,False,0.6,non-BSA,COOH,False,present,1,False,high,False,27.817,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/1 hr/PXL_20260827_121217844.jpg,0.6,non-BSA,1.0,2026-08-27 12:12:17.844,5,15.611,0.6 COOH,COOH,False,0.6,False,2,present,large,high,,472,False,0.6,non-BSA,COOH,False,present,2,False,high,False,15.611,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/1 hr/PXL_20260827_121238034.jpg,0.6,non-BSA,1.0,2026-08-27 12:12:38.034,6,20.19,0.6 COOH,COOH,False,0.6,False,3,present,large,high,,473,False,0.6,non-BSA,COOH,False,present,3,False,high,False,20.19,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/1 hr/PXL_20260827_123429210.jpg,0.6,non-BSA,1.0,2026-08-27 12:34:29.210,7,1311.176,0.4 PEG,PEG,False,0.4,True,1,none,,high,control mark drawn as messy cursive C,474,False,0.6,non-BSA,PEG,True,none,1,False,high,False,1311.176,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/1 hr/PXL_20260827_123439206.jpg,0.6,non-BSA,1.0,2026-08-27 12:34:39.206,8,9.996,0.4 PEG,PEG,False,0.4,True,2,none,,high,control mark drawn as messy cursive C,475,False,0.6,non-BSA,PEG,True,none,2,False,high,False,9.996,2,False,False,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/1 hr/PXL_20260827_123449412.jpg,0.6,non-BSA,1.0,2026-08-27 12:34:49.412,9,10.206,0.4 PEG,PEG,False,0.4,True,3,none,,high,control mark drawn as messy cursive C,476,False,0.6,non-BSA,PEG,True,none,3,False,high,False,10.206,2,False,False,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/1 hr/PXL_20260827_123516256.jpg,0.6,non-BSA,1.0,2026-08-27 12:35:16.256,10,26.844,0.6 COOH,COOH,False,0.6,True,1,none,,high,control mark drawn as messy cursive C,477,False,0.6,non-BSA,COOH,True,none,1,False,high,False,26.844,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/1 hr/PXL_20260827_123525410.jpg,0.6,non-BSA,1.0,2026-08-27 12:35:25.410,11,9.154,0.6 COOH,COOH,False,0.6,True,2,none,,high,control mark drawn as messy cursive C,478,False,0.6,non-BSA,COOH,True,none,2,False,high,False,9.154,2,False,False,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/1 hr/PXL_20260827_123535901.jpg,0.6,non-BSA,1.0,2026-08-27 12:35:35.901,12,10.491,0.6 COOH,COOH,False,0.6,True,3,none,,high,control mark drawn as messy cursive C,479,False,0.6,non-BSA,COOH,True,none,3,False,high,False,10.491,2,False,False,control,0.6_non-BSA_COOH_control_r3
0.6 BACK/NON BSA/2 hrs/PXL_20260827_130648683.jpg,0.6,non-BSA,2.0,2026-08-27 13:06:48.683,1,,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,480,False,0.6,non-BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/2 hrs/PXL_20260827_130703438.jpg,0.6,non-BSA,2.0,2026-08-27 13:07:03.438,2,14.755,0.4 PEG,PEG,False,0.4,False,2,present,large,high,,481,False,0.6,non-BSA,PEG,False,present,2,False,high,False,14.755,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/2 hrs/PXL_20260827_130722115.jpg,0.6,non-BSA,2.0,2026-08-27 13:07:22.115,3,18.677,0.4 PEG,PEG,False,0.4,False,3,present,large,low,"tally rows appear close together (look like 2), inferred 3 from sequence position after 0357(1) and 0358(2)",482,False,0.6,non-BSA,PEG,False,present,3,False,high,False,18.677,1,False,True,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/2 hrs/PXL_20260827_130822441.jpg,0.6,non-BSA,2.0,2026-08-27 13:08:22.441,4,60.326,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,483,False,0.6,non-BSA,COOH,False,present,1,False,high,False,60.326,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/2 hrs/PXL_20260827_130839787.jpg,0.6,non-BSA,2.0,2026-08-27 13:08:39.787,5,17.346,0.6 COOH,COOH,False,0.6,False,2,present,large,high,,484,False,0.6,non-BSA,COOH,False,present,2,False,high,False,17.346,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/2 hrs/PXL_20260827_130856687.jpg,0.6,non-BSA,2.0,2026-08-27 13:08:56.687,6,16.9,0.6 COOH,COOH,False,0.6,False,3,present,large,high,,485,False,0.6,non-BSA,COOH,False,present,3,False,high,False,16.9,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/2 hrs/PXL_20260827_131544349.jpg,0.6,non-BSA,2.0,2026-08-27 13:15:44.349,7,407.662,0.4 PEG,PEG,False,0.4,True,1,none,,high,,486,False,0.6,non-BSA,PEG,True,none,1,False,high,False,407.662,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/2 hrs/PXL_20260827_131555266.jpg,0.6,non-BSA,2.0,2026-08-27 13:15:55.266,8,10.917,0.4 PEG,PEG,False,0.4,True,2,none,,high,,487,False,0.6,non-BSA,PEG,True,none,2,False,high,False,10.917,2,False,False,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/2 hrs/PXL_20260827_131611716.jpg,0.6,non-BSA,2.0,2026-08-27 13:16:11.716,9,16.45,0.4 PEG,PEG,False,0.4,True,3,none,,high,,488,False,0.6,non-BSA,PEG,True,none,3,False,high,False,16.45,2,False,False,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/2 hrs/PXL_20260827_131640131.jpg,0.6,non-BSA,2.0,2026-08-27 13:16:40.131,10,28.415,0.6 COOH,COOH,False,0.6,True,1,none,,high,,489,False,0.6,non-BSA,COOH,True,none,1,False,high,False,28.415,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/2 hrs/PXL_20260827_131651302.jpg,0.6,non-BSA,2.0,2026-08-27 13:16:51.302,11,11.171,0.6 COOH,COOH,False,0.6,True,2,none,,low,crop blurry; compact glyph resembling numeral 3 read as 2 tightly-drawn rows,490,False,0.6,non-BSA,COOH,True,none,2,False,high,False,11.171,2,False,True,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/2 hrs/PXL_20260827_131704155.jpg,0.6,non-BSA,2.0,2026-08-27 13:17:04.155,12,12.853,0.6 COOH,COOH,False,0.6,True,3,none,,high,,491,False,0.6,non-BSA,COOH,True,none,3,False,high,False,12.853,2,False,False,control,0.6_non-BSA_COOH_control_r3
0.6 BACK/NON BSA/3 hrs/PXL_20260827_140907264.jpg,0.6,non-BSA,3.0,2026-08-27 14:09:07.264,1,,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,492,False,0.6,non-BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/3 hrs/PXL_20260827_140921966.jpg,0.6,non-BSA,3.0,2026-08-27 14:09:21.966,2,14.702,0.4 PEG,PEG,False,0.4,False,2,present,large,high,,493,False,0.6,non-BSA,PEG,False,present,2,False,high,False,14.702,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/3 hrs/PXL_20260827_140939933.jpg,0.6,non-BSA,3.0,2026-08-27 14:09:39.933,3,17.967,0.4 PEG,PEG,False,0.4,False,3,present,large,high,,494,False,0.6,non-BSA,PEG,False,present,3,False,high,False,17.967,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/3 hrs/PXL_20260827_141017208.jpg,0.6,non-BSA,3.0,2026-08-27 14:10:17.208,4,37.275,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,495,False,0.6,non-BSA,COOH,False,present,1,False,high,False,37.275,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/3 hrs/PXL_20260827_141035059.jpg,0.6,non-BSA,3.0,2026-08-27 14:10:35.059,5,17.851,0.6 COOH,COOH,False,0.6,False,2,present,large,high,,496,False,0.6,non-BSA,COOH,False,present,2,False,high,False,17.851,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/3 hrs/PXL_20260827_141101190.jpg,0.6,non-BSA,3.0,2026-08-27 14:11:01.190,6,26.131,0.6 COOH,COOH,False,0.6,False,3,present,large,high,,497,False,0.6,non-BSA,COOH,False,present,3,False,high,False,26.131,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
